Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BB;49906;b1;C;1;;199;BRASILIA;DF;mar/13;485.721.995;147.200.279;109.272.438;140.942.086;24.819.862;8.536.716;3.906.356;1.467.715;1.729.678;11.248.314;36.598.551
ITAU;10069;b1;C;2;;199;SAO PAULO;SP;mar/13;387.713.654;105.416.338;118.696.046;25.966.357;18.974.850;9.950.216;3.604.581;3.191.040;2.606.658;13.804.730;85.502.838
CAIXA ECONOMICA FEDERAL;360305;b1;I;1;;6;BRASILIA;DF;mar/13;383.530.305;40.533.924;184.062.465;54.506.041;70.778.848;13.562.242;4.671.932;1.748.198;1.255.585;12.411.068;0
BRADESCO;10045;b1;C;2;;199;OSASCO;SP;mar/13;325.730.877;37.823.191;108.732.027;41.578.850;54.458.075;7.298.334;2.713.550;2.155.878;1.750.259;10.620.165;58.600.548
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;I;1;;4;RIO DE JANEIRO;RJ;mar/13;251.653.948;90.957.773;119.900.501;31.915.374;7.769.266;217.370;628.994;19.379;55.153;190.139;0
SANTANDER;30379;b1;C;3;;199;SAO PAULO;SP;mar/13;210.750.261;34.261.510;103.006.975;18.405.279;13.821.366;5.187.776;2.290.629;3.613.405;1.554.641;9.006.924;19.601.756
VOTORANTIM;51011;b1;C;2;;199;SAO PAULO;SP;mar/13;62.758.816;6.007.672;32.608.194;9.379.134;6.367.050;1.705.851;1.145.232;577.472;506.982;2.465.910;1.995.318
HSBC;51152;b1;C;3;;199;CURITIBA;PR;mar/13;58.487.798;22.478.838;18.220.549;4.824.400;1.968.793;742.091;369.855;423.092;462.772;2.220.929;6.776.478
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;mar/13;48.465.374;27.032.647;9.297.291;2.790.222;1.234.673;369.057;259.627;208.288;174.635;928.905;6.170.028
BMG;30290;b1;C;2;;199;BELO HORIZONTE;MG;mar/13;23.369.176;0;21.125.470;817.622;290.637;209.853;112.182;126.037;80.724;606.652;0
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;mar/13;23.243.405;3.402.653;10.613.103;4.437.768;1.787.640;1.101.877;432.448;603.996;114.531;684.834;64.555
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;mar/13;22.628.068;4.786.006;9.199.975;3.612.251;1.666.059;1.137.762;424.056;304.972;237.067;1.259.920;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;mar/13;21.367.269;416.823;14.794.808;2.729.977;1.926.966;393.449;208.930;163.352;112.577;620.387;0
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;mar/13;12.600.108;599.648;7.938.280;1.698.536;751.577;302.837;176.928;168.709;159.235;804.356;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;mar/13;12.047.750;4.605.176;3.847.948;1.289.244;763.219;339.298;217.733;80.756;141.714;107.303;655.359
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;mar/13;11.445.143;3.269.010;4.400.489;2.283.027;226.951;135.149;144.811;278.874;118.465;588.367;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;mar/13;9.724.888;1.562.449;3.381.283;2.701.871;318.167;101.921;84.420;38.732;25.154;57.714;1.453.176
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;mar/13;9.447.314;12.466;3.298.754;5.467.994;243.865;200.785;41.675;27.404;29.008;125.364;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;mar/13;9.207.052;2.432.134;4.969.021;695.470;271.026;292.151;180.275;80.541;58.224;228.210;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;mar/13;9.202.651;8.541.888;506.233;43.418;68.724;21.088;15.073;1.915;0;4.312;0
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;mar/13;9.190.904;337.061;4.246.317;1.956.871;346.246;164.065;72.815;54.551;63.140;203.215;1.746.624
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;mar/13;8.626.441;353.971;2.693.354;3.133.297;963.063;97.496;13.414;18.242;10.763;36.765;1.306.077
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;mar/13;8.328.779;1.058.564;5.328.933;1.743.545;148.301;11.077;7.018;6.291;4.430;20.620;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;mar/13;8.209.177;3.076.161;3.821.274;591.812;352.147;93.345;52.646;26.945;107.790;87.056;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;mar/13;7.798.461;9.756;6.812.631;262.908;521.560;48.125;37.118;32.975;28.303;45.085;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;mar/13;7.267.314;25.989;3.190.727;3.230.846;263.822;129.258;91.039;63.656;34.103;236.089;1.786
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;mar/13;6.933.521;913.916;1.987.250;3.429.495;153.544;55.669;31.162;20.405;8.801;38.193;295.085
BRB;31976;b1;C;1;;199;BRASILIA;DF;mar/13;6.640.383;3.723.732;1.422.079;571.857;377.525;209.217;97.857;37.845;29.308;170.964;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;mar/13;5.820.236;1.109.214;4.013.290;287.681;100.859;63.106;43.293;46.090;31.427;125.275;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;mar/13;5.608.776;3.643.928;1.757.018;141.734;29.325;6.761;4.917;2.552;1.803;20.738;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;mar/13;5.223.358;0;3.888.848;492.021;424.762;133.849;49.944;41.794;22.581;169.558;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;mar/13;5.211.692;105.499;513.030;408.718;1.654;0;19.268;0;0;26.685;4.136.838
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;mar/13;5.017.131;1.427.936;2.254.998;995.725;181.743;54.852;13.351;8.688;10.190;69.648;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;mar/13;4.986.415;917.388;1.473.858;1.576.515;458.378;77.787;3.038;25.508;54.328;93.464;306.150
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;mar/13;4.285.216;223.086;1.438.249;1.161.424;936.369;251.166;18.857;44.173;14.819;197.074;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;mar/13;3.642.041;1.900.138;963.720;312.863;201.753;120.052;25.155;14.382;24.756;79.223;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;mar/13;3.453.717;79.023;2.245.277;733.666;293.986;46.785;17.375;7.436;17.035;13.136;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;mar/13;3.340.506;502.113;1.028.263;1.167.909;486.555;53.614;34.328;14.890;14.550;38.284;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;mar/13;3.190.303;651.226;1.134.089;716.187;543.959;57.614;17.384;19.694;5.462;44.689;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;mar/13;3.187.777;485.965;1.986.112;250.212;96.680;62.366;38.325;30.849;28.079;209.189;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;mar/13;2.988.286;1.268.409;504.973;485.229;498.945;132.186;27.874;20.322;3.372;46.976;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;mar/13;2.772.474;0;2.150.348;90.029;75.181;84.079;57.536;47.588;39.717;227.997;0
TOYOTA;51334;b2;C;3;;198;SAO PAULO;SP;mar/13;2.688.425;283.506;1.765.983;318.797;215.445;66.210;9.164;5.376;5.748;18.196;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;mar/13;2.659.120;1.531.840;109.742;308.426;44.963;97.723;0;0;0;0;566.426
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;mar/13;2.625.067;33;2.157.533;120.960;102.711;77.020;25.066;42.383;11.788;87.573;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;mar/13;2.575.930;563.234;1.082.292;687.311;125.454;53.917;16.543;10.099;9.031;28.048;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;mar/13;2.517.792;43.892;984.300;850.730;307.164;49.044;108.240;42.840;4.498;23.660;103.425
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;mar/13;2.509.693;1.344.034;571.653;229.652;112.454;211.721;16.693;6.448;489;16.549;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;mar/13;2.506.530;0;1.935.474;404.087;65.591;19.319;14.893;14.145;8.801;44.220;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;mar/13;2.410.100;14.016;2.115.434;80.342;44.929;26.652;20.887;18.889;16.597;72.353;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;mar/13;2.314.904;0;2.043.714;26.488;75.587;118.825;5.216;11.409;4.287;29.378;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;mar/13;2.165.315;40.770;887.199;412.369;612.392;71.044;34.770;22.067;16.132;68.572;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;mar/13;2.145.594;431.223;1.405.441;125.106;27.545;67.785;16.467;3.622;8.619;59.787;0
RURAL;31244;b1;C;2;;199;BELO HORIZONTE;MG;mar/13;2.018.682;297.246;708.785;76.938;295.753;172.544;80.424;6.527;15.264;114.170;251.030
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;mar/13;1.971.150;554.637;1.302.916;32.033;18.930;10.344;13.594;8.802;4.716;25.178;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;mar/13;1.839.413;0;1.621.106;62.542;78.006;22.273;20.336;6.279;4.996;23.876;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;mar/13;1.670.716;7.053;529.868;489.115;492.651;51.073;18.720;9.131;39.701;33.405;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;mar/13;1.663.386;1.439.689;31.452;1.240;11.480;30.359;0;0;0;0;149.166
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;mar/13;1.607.839;405.795;682.508;387.646;54.121;26.665;8.349;2.593;14.499;25.664;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;mar/13;1.570.817;190.419;440.106;558.415;301.928;33.947;10.767;3.418;2.566;29.251;0
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;mar/13;1.474.830;0;993.998;81.613;59.839;56.594;38.655;32.129;30.625;181.377;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;mar/13;1.460.851;1.430.033;20.740;10.078;0;0;0;0;0;0;0
RODOBENS;51736;b1;C;2;;199;SAO PAULO;SP;mar/13;1.439.111;80.233;1.126.836;91.509;74.736;23.069;9.895;7.769;6.035;19.030;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;mar/13;1.314.411;1.114.753;80.931;66.692;0;0;0;52.036;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;mar/13;1.302.982;764.697;275.235;86.134;51.748;35.799;44.015;18.362;9.354;17.637;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;mar/13;1.287.581;537.640;631.641;36.384;17.177;11.415;4.369;29.695;1.699;17.561;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;mar/13;1.255.197;585.654;600.153;43.203;18.933;0;0;7.254;0;0;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;mar/13;1.223.423;92.503;445.716;409.214;232.772;18.290;2.078;518;43;7.713;14.576
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;mar/13;1.197.001;406.807;637.096;44.015;25.766;11.770;1.687;12.015;1.565;56.280;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;mar/13;1.191.025;1.323;302.976;196.038;255.976;45.231;168.365;135.871;5.312;79.933;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;mar/13;1.162.852;275.114;290.975;263.881;202.017;31.727;10.578;11.927;12.111;64.522;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;mar/13;1.142.405;0;746.463;60.305;59.010;43.879;27.508;23.262;22.796;159.182;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;mar/13;1.093.603;665.488;324.154;20.758;19.042;16.570;14.544;4.890;5.759;22.398;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;mar/13;1.010.236;707.234;219.096;83.906;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;mar/13;970.292;0;815.265;102.064;22.474;10.443;5.280;3.691;2.169;8.906;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;mar/13;935.373;768.983;121.092;13.985;8.686;3.267;1.859;3.355;3.414;10.731;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;mar/13;928.637;574.024;220.811;105.789;19.448;8.566;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;mar/13;877.513;3.262;608.033;160.734;59.113;9.074;5.833;12.981;2.036;16.446;0
ORIGINAL;51781;b1;C;2;;199;PORTO ALEGRE;RS;mar/13;849.564;0;325.516;165.464;194.899;71.057;40.762;15.777;9.013;27.074;0
BANCO INTERMEDIUM S/A;416968;b1;I;2;;8;BELO HORIZONTE;MG;mar/13;838.460;63.205;649.932;31.805;18.434;17.696;9.301;7.657;6.671;33.760;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;mar/13;827.501;0;146.964;257.729;227.585;60.728;28.392;18.565;16.792;70.745;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;mar/13;825.038;0;469.758;20.778;55.957;34.585;38.120;32.382;19.190;154.268;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;mar/13;762.181;15.741;69.497;530.850;68.734;49.748;20.975;1.656;137;4.842;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;I;2;;14;VITORIA;ES;mar/13;700.305;0;446.757;60.562;39.934;26.930;18.788;16.064;14.181;77.088;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;mar/13;683.242;72.644;512.376;92.794;2.283;1.045;500;381;294;924;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;I;2;;9;MARINGA;PR;mar/13;682.996;0;240.055;356.313;40.985;14.145;5.363;4.082;3.493;18.560;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;mar/13;674.444;111.753;174.289;269.408;82.864;32.731;1.167;394;599;1.238;0
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;mar/13;670.729;308.002;158.755;110.389;48.917;4.457;17.073;1.706;5.631;15.799;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;mar/13;668.530;303.992;211.184;70.676;21.373;4.616;7.788;4.956;20.364;23.581;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;mar/13;661.434;0;291.519;276.476;24.911;68.164;0;286;0;77;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;I;2;;9;MEDIANEIRA;PR;mar/13;551.334;0;248.213;243.623;25.754;9.151;4.701;5.127;1.093;13.671;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;mar/13;543.608;504.594;39.014;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;mar/13;537.439;0;154.093;107.134;193.027;54.273;10.573;4.155;2.663;11.521;0
BANCO GUANABARA S.A.;31880826;b1;I;2;;8;RIO DE JANEIRO;RJ;mar/13;531.964;1.144;222.480;215.130;61.481;14.159;5.061;3.930;2.698;5.881;0
RENDIMENTO;51468;b1;C;2;;199;SAO PAULO;SP;mar/13;520.418;0;353.583;90.920;34.557;17.226;1.215;136;108;22.672;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26565770;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;mar/13;505.298;0;25.508;228.107;216.031;17.587;3.437;2.783;1.326;10.519;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;mar/13;499.422;0;23.434;155.641;277.206;28.212;1.946;3.334;1.823;7.826;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;mar/13;489.517;0;121.372;118.845;158.366;42.704;17.331;8.081;4.440;18.378;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;mar/13;473.690;0;398.104;30.856;17.699;6.497;4.542;2.750;1.856;11.387;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;I;3;;8;BARUERI;SP;mar/13;461.174;92.995;178.347;170.957;14.050;2.290;507;8;41;1.978;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;mar/13;441.534;32.485;125.854;208.422;74.649;0;0;0;0;123;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;mar/13;440.247;8.052;281.376;122.302;16.974;7.109;2.306;681;637;810;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;I;3;;9;CRUZ ALTA;RS;mar/13;426.800;0;40.337;152.354;200.528;20.197;2.227;1.706;1.255;8.196;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;mar/13;418.478;0;104.997;155.136;135.423;8.193;3.954;2.043;1.034;7.699;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;mar/13;415.626;377.933;0;0;0;20.114;0;0;0;17.579;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO NORTE DO MATO GROSSO - SICREDI CENTRO NORTE MT;26529420;b3S;I;2;;9;NOVA MUTUM;MT;mar/13;412.170;0;40.361;176.484;151.202;22.014;4.578;3.712;1.117;12.701;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;mar/13;409.043;195;361.148;16.083;2.654;3.697;7.896;2.170;1.950;13.250;0
WESTLB;51554;b1;I;3;;199;SAO PAULO;SP;mar/13;397.113;319.308;75.826;610;233;148;156;103;118;611;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;mar/13;390.758;0;231.142;143.369;7.017;2.707;2.253;622;1.195;2.453;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;mar/13;389.089;132.150;64.340;131.629;27.248;4.799;4.065;4.023;200;20.636;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;mar/13;387.235;40;103.590;172.293;77.104;9.820;2.227;4.792;3.035;14.334;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;mar/13;376.959;23.951;127.323;160.486;35.426;3.387;4.970;3.068;1.470;16.878;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;mar/13;372.185;0;240.348;85.454;28.593;8.774;1.422;735;148;6.711;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;mar/13;369.736;52.548;100.994;130.309;69.253;16.535;0;97;0;0;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;mar/13;368.326;35;287.726;18.843;20.909;9.922;5.404;4.289;3.463;17.736;0
INTERCAP;50476;b1;C;2;;199;SAO PAULO;SP;mar/13;367.259;0;51.745;240.226;25.165;12.025;7.742;4.003;15.677;10.676;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;mar/13;366.880;0;294.496;39.919;18.438;2.886;2.716;2.850;696;4.881;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI   SICREDI VALE DO PIQUIRI PR;81099491;b3S;I;2;;9;PALOTINA;PR;mar/13;356.539;0;104.528;198.105;33.745;10.101;2.002;1.477;1.227;5.354;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;mar/13;327.325;0;97.752;151.724;58.527;8.151;3.508;378;702;6.583;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;mar/13;320.254;0;68.815;103.234;118.527;11.575;5.893;3.127;1.749;7.335;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS LTDA;2398976;b3S;I;2;;9;LONDRINA;PR;mar/13;317.601;2.663;180.580;99.540;25.974;406;1.715;624;93;6.007;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO/SC;78825270;b3S;I;2;;9;CHAPECO;SC;mar/13;316.125;0;178.642;93.234;24.745;9.084;2.694;1.243;1.142;5.341;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;mar/13;311.120;0;98.702;115.351;66.660;15.390;5.559;3.478;996;4.984;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;mar/13;307.837;12;174.792;98.153;17.892;10.435;1.622;1.187;556;3.190;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;I;2;;9;CUIABA;MT;mar/13;301.087;0;220.245;64.235;6.049;2.898;3.675;198;60;3.726;0
BANCO TRICURY S.A.;57839805;b2;I;2;;8;SAO PAULO;SP;mar/13;292.972;0;82.097;113.595;78.856;7.824;5.408;0;3.146;2.046;0
BANCO FICSA S.A.;61348538;b1;I;2;;8;SAO PAULO;SP;mar/13;286.145;0;197.550;14.713;12.964;20.373;4.506;4.400;4.245;27.395;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;I;2;;9;GUARIBA;SP;mar/13;282.930;2.794;271.969;8.017;11;0;21;0;115;3;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;mar/13;280.296;624;87.309;93.254;74.454;21.827;590;361;1.099;778;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;mar/13;280.274;28;145.243;93.023;29.508;4.979;1.614;2.248;618;3.013;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;mar/13;279.354;0;176.060;75.929;6.467;11.177;3.006;1.386;921;4.409;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;mar/13;278.093;0;248.147;17.200;8.639;654;1.027;366;490;1.571;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;;9;RODEIO BONITO;RS;mar/13;266.909;0;74.497;56.324;104.675;18.712;5.227;2.700;1.790;2.984;0
